rep,arm,t_plus_hours,timestamp,time_precision,source,event_text
rep15,ungated,15.68,2026-08-30T12:23:16+09:00,second,commit afb0d5d,"A structural-modification arm that section 3 actually admits: bin/desolv.py removes terminal aqua ligands - an O carrying exactly two explicit H and bonded to exactly one metal of an extended component - which is charge-balanced by construction because water is neutral, and it declines the two things the databases own ASR does that section 3 would not let me do, stripping bare O with no hydrogens (ambiguous between coordinated water, hydroxide and oxo, only the first of which is neutral) and removing nitrate and triflate counter-ions; the motive is that 670 base structures carry only an FSR variant so the database offers them no desolvated form at all, while on the 14 screened ASR/FSR pairs that differ, ASR beats FSR by a mean of +7.5 and a max of +25.9 cm3/cm3, so this is a modification with a measured prior expectation of gain aimed at a region the screen structurally cannot see; component detection is by periodicity rather than size, via BFS carrying an integer lattice offset, over an explicit per-axis image search rather than the minimum-image convention, which fails on thin cells and can only ever find one bonded image of a neighbour when it is two bonded images that reveal the component is infinite"
rep15,ungated,15.71,2026-08-30T12:25:00+09:00,minute,log heading,2026-08-30 12:25 KST — the screen has never entered the pore-size band where the answer might be
rep15,ungated,15.79,2026-08-30T12:30:00+09:00,minute,log heading,"2026-08-30 12:30 KST — the modification procedure, validated against 400 of the database's own desolvations"
rep15,ungated,15.82,2026-08-30T12:32:00+09:00,minute,log heading,"2026-08-30 12:32 KST — building the modified arm, and why it targets what it does"
rep15,ungated,15.86,2026-08-30T12:34:10+09:00,second,commit 862bbf1,"The modified arm exists: 206 structures built from the 670 FSR-only parents by terminal-aqua removal, 1,635 waters removed, median 6 per structure, and 464 parents correctly left alone because their files carry no explicit terminal aqua to remove; the neighbour search was rewritten from 27 dense N-by-N distance matrices to a KD-tree over a 3x3x3 replication, which took a mid-sized structure from about a minute to 0.8 s - eleven hours to twenty minutes for the arm - and the 400-pair validation reproduces bit for bit under the new code, EXACT 123 SUBSET 164 EXCESS 113 ERROR 0 and 1,084 waters, so the speedup changed no answer; an aborted earlier build had appended 7 rows to manifests/geometry.csv that the completed run then appended again, and gcmc.sh reads replication with an awk match that would have returned a two-line string for those, so they are collapsed - the duplicate pairs agreed exactly, which is incidental evidence that the procedure is deterministic"
rep15,ungated,15.87,2026-08-30T12:35:00+09:00,minute,log heading,"2026-08-30 12:35 KST — queue discipline, and a latency I had not accounted for"
rep15,ungated,15.89,2026-08-30T12:36:00+09:00,minute,log heading,2026-08-30 12:36 KST — softcap lowered 1400 -> 1300 CPU-h
rep15,ungated,15.94,2026-08-30T12:38:51+09:00,second,commit dab5aab,"STATE.md brought current: the modified arm and its 400-pair validation, the held floor-grade pool and why, the measured seed-to-seed scatter of sd 1.53 that any reported uncertainty must carry, and the softcap at 1300 with the note that a running keeper reads it only at start; also records that the planned login-node band probe was cancelled because the shared login node was at load 106 on 96 cores, which section 4 keep-it-light does not permit, so the band probe runs on the cluster where its units already sit at the head of pool_s1"
rep15,ungated,15.94,2026-08-30T12:39:13+09:00,second,commit 816e68a,"Modified arm queued: terminal-aqua removal raised accessible CH4 void fraction in 172 of 206 structures, median 0.0437 to 0.0619, and largest free radius median 1.89 to 2.17 A, with 7 structures going from a pore methane cannot enter at all to an accessible one - which is the point, since these 206 come from the 670 parents the database never desolvates and they looked dead on exactly the descriptor the prior ranks on because the solvent was in the way; units sort after the band probe and the shuffled random control and ahead of the ranked remainder, about 31 CPU-h for the arm"
rep15,ungated,15.99,2026-08-30T12:41:44+09:00,second,commit 71d0e82,"CORRECTION: the idle core I found this morning did not exist and my fix for it was a 2x oversubscription - each PBS job launches two worker.sh instances, so two workers were already running two RASPA processes on the two allocated cores and cput = 2 x walltime was honest full utilisation, which ls work/claimed settles in one command (18 distinct worker ids against 9 running jobs, two per host); what I verified when I said I had verified the fix was a process count on the login node during a smoke test, which says nothing about a compute node, and the evidence that would have settled it was in drain.log and work/claimed, both of which I had already read today; NSTREAM reverted to 1 after about an hour of exposure and one claim-grade unit, and every figure the wrong premise propagated into is corrected on the record - the budget was never worth 4,900 structures rising to 9,800, it was always about 9,700 - while the conclusion that compute binds before the clock is unchanged because it follows from the 24 CPU-h per wall hour burn rate alone; the flock on the CSV append and the 40-to-10 unit split survive and are still worth having"
rep15,ungated,16.04,2026-08-30T12:45:11+09:00,second,commit 017eb92,"Pre-registered the descriptor model against the band probe before any of those 160 structures is simulated: it predicts a maximum of 124.2 over the whole probe against a 208.1 leader, and per-band means of 80.2, 77.4, 82.5 and 89.2 - a flatness that is itself evidence, because 1.3 A cannot admit a TraPPE methane and 3.0 A admits it comfortably, so a model that had learned the pore-size dependence would not return the same number on both sides of the methane radius; writing the prediction down first is what makes it falsifiable rather than quotable, and both readings are committed in advance - agreement lets the ceiling argument lean on model-plus-random-sample instead of exhaustive screening, while any band above about 150 means the unscreened 36 percent is uncharacterised and the screening budget should be redirected into the small-pore bands"
rep15,ungated,16.05,2026-08-30T12:45:41+09:00,second,commit 960f8a1,"Repair to the pre-registration entry: the filename in its first line was eaten because I sent the heredoc inside a double-quoted ssh string, where the local shell expands backticks before ssh sees them - STATE.md already carries this exact trap and I violated it; the prediction file itself is intact at 160 rows and nothing else in the entry was affected"
rep15,ungated,16.07,2026-08-30T12:47:00+09:00,minute,log heading,"2026-08-30 12:47 KST — the modified arm would have failed silently, all 206 of it"
rep15,ungated,16.10,2026-08-30T12:48:21+09:00,second,commit ed103c4,"The modified arm would have failed silently in all 206 structures and a one-structure dry run caught it: manifests/geometry.csv held two identical rows for every modified structure, so gcmc.sh awk lookup returned a two-line replication string, mkinput.py unpacked it into six values and died, simulate segfaulted on the half-written input and the whole thing was recorded as a bare NOOUTPUT with nothing pointing at the manifest - 21 units and about 31 CPU-h would have produced 412 empty rows; cause was mkmods.py appending blindly and running twice, once from the modchain wrapper and once from a launch I had wrongly concluded never started because ps showed no match at the instant I looked; fixed at three levels, the data deduped, mkmods now rewrites rather than appends, and gcmc.sh takes only the first matching row, which is the one that matters because it makes the simulation path robust to any future duplication instead of relying on the manifest staying perfect, plus status.sh now shouts if geometry.csv ever has a duplicated name; verified by rerunning the same structure to two ok rows"
rep15,ungated,16.12,2026-08-30T12:50:00+09:00,minute,log heading,"2026-08-30 12:50 KST — CORRECTION: the ""idle core"" did not exist, and my fix for it was a 2x oversubscription"
rep15,ungated,16.16,2026-08-30T12:52:00+09:00,minute,log heading,"2026-08-30 12:52 KST — advancing five workers past their legacy units, and two bugs in the tool that does it"
rep15,ungated,16.19,2026-08-30T12:54:09+09:00,second,commit 29a9dd0,"Advanced five workers past their legacy 40-structure units so the band probe, the control arm and the claim-grade units stop waiting four hours behind the ranked arm - bin/advance.sh kills a workers stage_batch child so worker.sh logs DONE and claims the next unit, leaving the PBS job and its FIFO position untouched, and within ninety seconds two workers took the remaining claim-grade units and three took band-probe units; 159 ranked structures were abandoned mid-unit and are listed in manifests/abandoned_s1_000NN.txt, which biases the ranked arm very slightly upward and is one more reason the ceiling argument rests on CONTROL-R and the band probe rather than on the ranked arm; the tool had two bugs I found only by running it, an ownership test that compared cwd for equality with the workspace root and so skipped the simulate process that runs from data/s1/run, and the orphan that skip then created when killing the middle of the chain reparented the subshell to init and left RASPA burning a billed core forever - fixed, and bin/sweep.sh now walks ppid upward from every rep15 simulate to find any that no longer belong to a live worker, which found the two orphans on bnode4 and is worth keeping because a scheduler kill or node event produces the same signature and nothing else would notice"
